point_id	x_coordinate		y_coordinate		height
20020000	 -5679.554011651722	  532361.6379654722	258.9223660518051
20020001	 146203.49922434773	  568812.5769109203	303.746156543943
20020002	 138124.31657327642	  727870.6095082944	163.02015587885836
20020003	  36751.64961344919	   694923.921389772	246.58635160213757
20020004	 155603.26727459216	  806971.4757375505	334.459122344191
20020005	  99416.72398015475	 440478.28094403027	28.92321732611513
20020006	 259164.14304656815	  859162.5443209435	-0.9572052681142793
20020007	 185116.04524665396	  507090.0131404448	80.29464567841629
20020008	 -39453.43784182536	  428927.5571739954	169.1964697844912
20020009	  75968.47799315516	  781079.3080940652	-48.45526727657992
20020010	 278679.77484352834	  357531.2148194342	428.1620603878419
20020011	 24705.422947883795	  356193.3847240186	285.46401017362143
20020012	 286907.52226211224	  736903.2017413735	163.73014592353144
20020013	  80282.48431435351	  874785.9175054417	111.83274073731093
20020014	 172461.44479256682	  810233.7038881504	-21.68682280199609
20020015	 201707.45852065575	 252037.33573978502	117.20037633339854
20020016	 153770.11663035018	 338668.20984995225	261.4119121535534
20020017	  295225.6598258418	 243429.89772031142	345.3388026824433
20020018	 103198.92105999017	  373653.9128681499	372.4607712665472
20020019	 188420.12391913965	 483040.92968235374	339.6158969562405
20020020	  133596.9418200987	  724281.0794420384	79.68375864729359
20020021	 203124.76413986448	   659613.925080433	253.60202671021486
20020022	  70033.24498057902	 225738.25883411252	341.93772358379044
20020023	 54462.026246216614	  542981.3270017831	22.517019212343634
20020024	 234831.11439387756	 425285.86318045977	141.37022268966862
20020025	  206468.1874320935	  843487.5004611933	360.23560815089286
20020026	 148711.66898623135	  744146.5766039022	359.52450704918465
20020027	 103652.01556704473	  800075.5930903335	-68.40271946596705
20020028	 178349.76567077954	  867707.9646039319	310.383473038978
20020029	  6315.097060203523	  790868.0388498842	32.19922203872878
20020030	 212560.64058306304	  799408.4770178588	268.56807658056704
20020031	  76001.34141946638	  628158.0870919469	-74.30956674151307
20020032	 253938.11182068672	  556521.2451499575	-13.126308928573945
20020033	   73381.9018077235	  687017.5811213125	329.5982188546526
20020034	 171636.28373757502	  835456.1010091244	-55.01874231376137
20020035	 193186.11074934964	  526044.7699727392	325.3662923827354
20020036	  189181.2386950952	  678394.6919523536	-77.15220190622512
20020037	 224194.92016830758	   613952.759472906	-19.813293206531664
20020038	  32474.78162415103	 318181.58536662115	89.88989548382078
20020039	 31606.874505347252	 302617.75020736933	62.625994042454714
20020040	 146872.18039528982	  412215.7303105503	239.9575068928594
20020041	  61564.54539214409	 267291.93998140306	10.556967205352791
20020042	  248210.8919792547	  490788.2672737669	-62.3263132688374
20020043	  247280.0312080376	 231282.39562983997	364.30349311364034
20020044	  274305.7630734479	 523754.98661057936	28.99463886694911
20020045	 149853.34649826388	  871422.7157324167	290.49730698732174
20020046	 223898.99058957968	 309730.48433982744	184.29464586245757
20020047	  271986.4106718053	  777679.1962106611	55.16241569734936
20020048	 154168.30365414364	  804753.4674811533	140.82282973346128
20020049	 -39151.32915826596	  792122.0429730816	288.5797787166033
20020050	 115010.84657956986	 358386.15204540844	256.5284181161618
20020051	 -34445.23850595148	  867972.0664158706	244.52651940206312
20020052	 30180.216845332412	 270069.74426585593	-53.498683786822525
20020053	 305807.58775737655	   738370.547904232	293.8773534700487
20020054	 194744.27006976662	 366838.72635654535	382.2037369003503
20020055	 304415.21914048446	  558487.7495095725	120.66482877352618
20020056	 219441.04206994202	  620511.1604770763	250.3638007021707
20020057	 275392.70592125156	  805572.0261357597	128.00608440150395
20020058	 34238.291935613976	  762794.9887208289	40.61679841269955
20020059	  43724.69447163091	  574833.9619591569	63.70004177337486
20020060	 208444.29368415853	 235580.99238799923	358.89357203422594
20020061	  87587.25341552265	   315748.837710578	60.85158548931117
20020062	 61655.067423147266	 294692.91791239846	-28.37693636070767
20020063	  54002.51551559508	  495152.9862210497	2.2724299379785293
20020064	 42704.910017560745	  777657.5783203888	162.5922111557161
20020065	 204305.33910912724	  348718.5897342878	412.9884170734154
20020066	 -41615.59634190556	  846536.3284569889	-88.14122258319848
20020067	 229978.18107174156	   759922.783121292	213.81152032977235
20020068	   74742.1902268715	  294164.4003632603	246.4379376616522
20020069	 233131.58166656678	  817622.5358724671	458.21458149624095
20020070	 171301.38275865375	  746940.9654057501	208.14060968730377
20020071	 312269.46736842813	 469067.88023738324	-18.720139263351065
20020072	  95549.53782914588	  755524.1320554174	323.60421759787977
20020073	  318143.9213755083	  791854.4213067219	126.14315896955006
20020074	 127717.50012230963	 451743.37467007077	241.99025225883287
20020075	-28287.736166183953	  678131.6167036562	-52.1699275072433
20020076	  97429.66209837909	 241872.79988934426	286.9832040771802
20020077	 315104.22858726606	  848472.0949977647	245.63539343447715
20020078	  233629.6561342714	  845905.1634737839	431.30735470522666
20020079	 185807.04510445992	 410422.63729832834	421.6458296309673
20020080	 46776.387138328864	  435337.5513946465	433.686328825431
20020081	 218026.43905182843	  835611.6300090885	184.96090260428974
20020082	  29010.11438310957	    534769.21090577	235.22109508727
20020083	 -70201.65455228125	 473553.22621128743	274.584414180511
20020084	  253100.1889193849	  388412.6818277902	314.10950897748637
20020085	 115900.81853022595	  763312.1777063382	-41.06869560004798
20020086	 -74453.50609869408	 245797.29037905284	-22.36068654905499
20020087	 165994.58322680555	   801657.402000115	339.42512031194786
20020088	 278689.60052562767	 247545.84294660744	373.19333313989443
20020089	 290882.02699407935	 318734.47229891596	89.08661409389782
20020090	-18794.312522641994	  503106.9761488537	24.523240018574484
20020091	 294008.68585280405	  835065.4778625146	116.82547338850665
20020092	 151842.13838157244	   777650.817506304	158.70336830892762
20020093	 153725.14405582048	 261001.56938111078	415.54164163688193
20020094	-10233.398467068502	 309249.36232422065	162.51659742837765
20020095	 193963.02608590454	  761636.1346996331	-39.13522263919792
20020096	 119794.86681503875	   775338.595409183	326.7443092306433
20020097	 14547.527189272078	  754059.1589612253	180.36456777460793
20020098	 -57333.15540241683	  787255.8592915658	301.9400680568992
20020099	 212771.13171164252	 335867.94427403866	442.4363740274779
20020100	-23468.324343674467	  648944.4408407777	167.2883361402241
20020101	  181556.2283923495	  687564.7835539137	-58.92492503102666
20020102	 19497.905290698138	  594250.3285494186	125.26232586985272
20020103	 303909.35073635494	  765904.8928666494	108.65362544021707
20020104	  20208.19580630178	   275753.140725374	-47.34844921126944
20020105	 182053.13033502887	   752465.651193016	223.63527048510122
20020106	 127831.69114972529	  830639.5589996004	427.10224988668006
20020107	  327547.7854259538	  470482.1465130222	114.30668118957884
20020108	 -45187.99480353278	 321251.64305185864	140.49153751070767
20020109	  123717.1836814221	  584537.9814775246	-75.25212639851054
20020110	  234908.6154327273	 433052.56711641734	307.88829934677216
20020111	 140773.35681382587	  598982.0743075565	215.1398726007643
20020112	 -38321.80203228822	  862064.1846833753	117.54509471263052
20020113	 -50412.11795632128	  619864.0661754153	58.5048806017518
20020114	  72640.99023335033	  566319.2718413308	256.1505307261075
20020115	   90041.5485770032	  575707.9356136582	-57.65722387191841
20020116	 160884.30553717114	  781712.1874425816	372.2340534767365
20020117	  66126.32002825277	  494630.5840260873	-71.87526284062126
20020118	 189864.01441308134	  751379.7403238091	-82.55868404742843
20020119	  8408.327015629533	 355632.23902746546	34.29500717514556
20020120	  67724.56276885884	  430132.8777086949	-90.7847102205802
20020121	 170293.56111947933	 485694.25325604837	454.17795653425196
20020122	   90351.1670536727	  533326.9460130001	354.0516597446046
20020123	  97865.83567175064	  710445.9112754787	207.8531388392199
20020124	 191490.35187498177	 494924.95488435886	147.5948177364192
20020125	  306227.2499959901	  579889.9384751341	358.5007791794967
20020126	 149612.65203334152	  532679.7270207948	172.42568539645092
20020127	 128535.52940710496	  808698.8288722814	5.305494636269799
20020128	  238669.0689918258	 255086.85919982556	240.70434925011264
20020129	  9042.474833903165	   234805.305851925	381.63428199411896
20020130	-12746.410967188713	  557263.5632178213	285.75153655833
20020131	 134333.64722131108	  358872.6757125516	318.7029600656325
20020132	 118125.40778902904	  635814.1595093156	107.7386236577421
20020133	-16889.602250465192	  676057.9936283578	160.27940296249903
20020134	-60779.357103863964	  679104.6242040804	240.81393031292023
20020135	   88704.3504287893	  579942.2843301536	123.93583344679257
20020136	 264525.68250112067	  560674.9874541445	-5.616143537392752
20020137	  52207.26127898609	  539759.1190474437	342.5831813540011
20020138	-18520.664520265593	  581471.4486453262	367.72770959308116
20020139	  96318.13968958502	  548118.5882778761	-52.605201543890246
20020140	 142992.80469327935	   583005.656578497	274.97595812643874
20020141	 12378.929374888685	  747811.8939367646	345.56603836495754
20020142	  148805.2037660682	   498828.103847956	-60.93023488106736
20020143	  29379.98539160601	  658469.8353528187	53.606887841571506
20020144	  971.1892782212235	  631246.1170070437	255.04212819499753
20020145	  249367.6741041593	   868047.015453752	56.04554125351523
20020146	 112447.36151781271	  460826.8951449435	341.8589796899233
20020147	 176998.21095694308	  555839.7763686135	18.31185163528938
20020148	-34638.520546564396	  802032.4212051444	442.93598679107305
20020149	 270582.01471156033	  245373.4634343582	196.5019997499015
20020150	 120946.30334669077	 238310.54117128186	-22.605230619179054
20020151	  183479.0528847853	  424050.1672829832	-3.8275093394025674
20020152	  274840.1522302981	    410952.55083942	419.89178317911103
20020153	  137367.7124327134	   748683.274709245	327.7355879640206
20020154	  20397.78220220079	   418721.367855707	27.981102342724924
20020155	 137783.12329401894	 326511.50083874015	449.34678387884003
20020156	 256291.89870108146	  509264.8947601469	282.0580296215245
20020157	 115983.08302567124	  565191.5680968945	207.03612849017605
20020158	  40994.97463823004	 391202.51454163366	177.51068190300873
20020159	 -49922.16230016449	  273743.8978187173	-88.29677563361126
20020160	  290587.2248624142	  523642.0518528748	172.6558038048242
20020161	 41926.073703712915	  409982.4648751928	413.08110053496216
20020162	  92849.69155283144	  675865.7934306834	416.2365311816334
20020163	  321447.5402524881	 383423.66020578827	25.61264069646368
20020164	 180280.99456442505	  741130.4846497269	-19.947365229145632
20020165	  47126.06450415886	 399896.02094104135	389.49703095547807
20020166	   67209.2953697289	  847370.5020310483	223.988954039519
20020167	  40159.56183650927	  436798.0581013789	123.12587992717468
20020168	 244242.49502149102	  318007.6513957303	223.7042757693299
